slot,parent_slot,cl_client,validator_id,validator,builder,relay,date,slot_in_epoch
[7070304](https://beaconcha.in/slot/7070304),0,Nimbus,514912,,,,2023-08-10 11:41:11,0
[7070569](https://beaconcha.in/slot/7070569),0,Unknown,0,,,,2023-08-10 12:34:11,9
[7070832](https://beaconcha.in/slot/7070832),0,Unknown,0,,,,2023-08-10 13:26:47,16
[7071053](https://beaconcha.in/slot/7071053),0,Unknown,0,,,,2023-08-10 14:10:59,13
[7071279](https://beaconcha.in/slot/7071279),0,Unknown,0,,,,2023-08-10 14:56:11,15
[7071483](https://beaconcha.in/slot/7071483),0,Unknown,0,,,,2023-08-10 15:36:59,27
[7071979](https://beaconcha.in/slot/7071979),0,Unknown,0,,,,2023-08-10 17:16:11,11
[7072032](https://beaconcha.in/slot/7072032),0,Prysm,275322,,,,2023-08-10 17:26:47,0
[7072111](https://beaconcha.in/slot/7072111),0,Unknown,0,,,,2023-08-10 17:42:35,15
[7072240](https://beaconcha.in/slot/7072240),0,Unknown,0,,,,2023-08-10 18:08:23,16
[7072341](https://beaconcha.in/slot/7072341),0,Teku,803484,,,,2023-08-10 18:28:35,21
[7072352](https://beaconcha.in/slot/7072352),0,Teku,284935,,,,2023-08-10 18:30:47,0
[7072439](https://beaconcha.in/slot/7072439),0,Prysm,26476,,,,2023-08-10 18:48:11,23
[7072731](https://beaconcha.in/slot/7072731),0,Lighthouse,202651,,,,2023-08-10 19:46:35,27
[7072734](https://beaconcha.in/slot/7072734),0,Lighthouse,152788,,,,2023-08-10 19:47:11,30
[7072775](https://beaconcha.in/slot/7072775),0,Unknown,0,,,,2023-08-10 19:55:23,7
[7073293](https://beaconcha.in/slot/7073293),0,Unknown,0,,,,2023-08-10 21:38:59,13
[7073312](https://beaconcha.in/slot/7073312),0,Teku,259633,,,,2023-08-10 21:42:47,0
[7073724](https://beaconcha.in/slot/7073724),0,Unknown,0,,,,2023-08-10 23:05:11,28
[7073728](https://beaconcha.in/slot/7073728),0,Unknown,0,,,,2023-08-10 23:05:59,0
[7073760](https://beaconcha.in/slot/7073760),0,Prysm,722434,,,,2023-08-10 23:12:23,0
[7073796](https://beaconcha.in/slot/7073796),0,Unknown,0,,,,2023-08-10 23:19:35,4
[7074658](https://beaconcha.in/slot/7074658),0,Unknown,0,,,,2023-08-11 02:11:59,2
[7074762](https://beaconcha.in/slot/7074762),0,Lighthouse,425473,,,,2023-08-11 02:32:47,10
[7074780](https://beaconcha.in/slot/7074780),0,Lighthouse,489418,,,,2023-08-11 02:36:23,28
[7074848](https://beaconcha.in/slot/7074848),0,Unknown,0,,,,2023-08-11 02:49:59,0
[7074916](https://beaconcha.in/slot/7074916),0,Unknown,0,,,,2023-08-11 03:03:35,4
[7075203](https://beaconcha.in/slot/7075203),0,Lighthouse,405120,,,,2023-08-11 04:00:59,3
[7075737](https://beaconcha.in/slot/7075737),0,Unknown,0,,,,2023-08-11 05:47:47,25
[7075837](https://beaconcha.in/slot/7075837),0,Unknown,0,,,,2023-08-11 06:07:47,29
[7075958](https://beaconcha.in/slot/7075958),0,Unknown,0,,,,2023-08-11 06:31:59,22
[7075984](https://beaconcha.in/slot/7075984),0,Unknown,0,,,,2023-08-11 06:37:11,16
[7076064](https://beaconcha.in/slot/7076064),0,Unknown,0,,,,2023-08-11 06:53:11,0
[7076889](https://beaconcha.in/slot/7076889),0,Prysm,1587,,,,2023-08-11 09:38:11,25
[7076904](https://beaconcha.in/slot/7076904),0,Unknown,0,,,,2023-08-11 09:41:11,8
[7076960](https://beaconcha.in/slot/7076960),0,Unknown,0,,,,2023-08-11 09:52:23,0
[7077169](https://beaconcha.in/slot/7077169),0,Unknown,0,,,,2023-08-11 10:34:11,17
[7077187](https://beaconcha.in/slot/7077187),0,Unknown,0,,,,2023-08-11 10:37:47,3
[7077209](https://beaconcha.in/slot/7077209),0,Lighthouse,428506,,,,2023-08-11 10:42:11,25
[7077248](https://beaconcha.in/slot/7077248),0,Teku,506872,,,,2023-08-11 10:49:59,0
[7077408](https://beaconcha.in/slot/7077408),0,Unknown,0,,,,2023-08-11 11:21:59,0
[7077629](https://beaconcha.in/slot/7077629),0,Unknown,0,,,,2023-08-11 12:06:11,29
[7077860](https://beaconcha.in/slot/7077860),0,Unknown,0,,,,2023-08-11 12:52:23,4
[7077922](https://beaconcha.in/slot/7077922),0,Lighthouse,660151,,,,2023-08-11 13:04:47,2
[7078224](https://beaconcha.in/slot/7078224),0,Unknown,0,,,,2023-08-11 14:05:11,16
[7078486](https://beaconcha.in/slot/7078486),0,Unknown,0,,,,2023-08-11 14:57:35,22
[7078618](https://beaconcha.in/slot/7078618),0,Unknown,0,,,,2023-08-11 15:23:59,26
[7078784](https://beaconcha.in/slot/7078784),0,Teku,45542,,,,2023-08-11 15:57:11,0
[7079141](https://beaconcha.in/slot/7079141),0,Unknown,0,,,,2023-08-11 17:08:35,5
[7079198](https://beaconcha.in/slot/7079198),0,Unknown,0,,,,2023-08-11 17:19:59,30
[7079312](https://beaconcha.in/slot/7079312),0,Unknown,0,,,,2023-08-11 17:42:47,16
[7079399](https://beaconcha.in/slot/7079399),0,Lighthouse,266960,,,,2023-08-11 18:00:11,7
[7079958](https://beaconcha.in/slot/7079958),0,Unknown,0,,,,2023-08-11 19:51:59,22
[7079999](https://beaconcha.in/slot/7079999),0,Unknown,0,,,,2023-08-11 20:00:11,31
[7080008](https://beaconcha.in/slot/7080008),0,Prysm,189818,,,,2023-08-11 20:01:59,8
[7080033](https://beaconcha.in/slot/7080033),0,Lighthouse,290865,,,,2023-08-11 20:06:59,1
[7080148](https://beaconcha.in/slot/7080148),0,Unknown,0,,,,2023-08-11 20:29:59,20
[7080227](https://beaconcha.in/slot/7080227),0,Unknown,0,,,,2023-08-11 20:45:47,3
[7080365](https://beaconcha.in/slot/7080365),0,Lighthouse,473605,,,,2023-08-11 21:13:23,13
[7080608](https://beaconcha.in/slot/7080608),0,Nimbus,94318,,,,2023-08-11 22:01:59,0
[7080618](https://beaconcha.in/slot/7080618),0,Lighthouse,176078,,,,2023-08-11 22:03:59,10
[7080635](https://beaconcha.in/slot/7080635),0,Unknown,0,,,,2023-08-11 22:07:23,27
[7080660](https://beaconcha.in/slot/7080660),0,Unknown,0,,,,2023-08-11 22:12:23,20
[7080721](https://beaconcha.in/slot/7080721),0,Unknown,0,,,,2023-08-11 22:24:35,17
[7080744](https://beaconcha.in/slot/7080744),0,Unknown,0,,,,2023-08-11 22:29:11,8
[7080858](https://beaconcha.in/slot/7080858),0,Lighthouse,210109,,,,2023-08-11 22:51:59,26
[7080859](https://beaconcha.in/slot/7080859),0,Unknown,0,,,,2023-08-11 22:52:11,27
[7080938](https://beaconcha.in/slot/7080938),0,Prysm,707086,,,,2023-08-11 23:07:59,10
[7080977](https://beaconcha.in/slot/7080977),0,Unknown,0,,,,2023-08-11 23:15:47,17
[7081081](https://beaconcha.in/slot/7081081),0,Unknown,0,,,,2023-08-11 23:36:35,25
[7081118](https://beaconcha.in/slot/7081118),0,Unknown,0,,,,2023-08-11 23:43:59,30
[7081121](https://beaconcha.in/slot/7081121),0,Unknown,0,,,,2023-08-11 23:44:35,1
[7081129](https://beaconcha.in/slot/7081129),0,Unknown,0,,,,2023-08-11 23:46:11,9
[7081147](https://beaconcha.in/slot/7081147),0,Unknown,0,,,,2023-08-11 23:49:47,27
[7081203](https://beaconcha.in/slot/7081203),0,Unknown,0,,,,2023-08-12 00:00:59,19
[7081308](https://beaconcha.in/slot/7081308),0,Unknown,0,,,,2023-08-12 00:21:59,28
[7081408](https://beaconcha.in/slot/7081408),0,Unknown,0,,,,2023-08-12 00:41:59,0
[7081473](https://beaconcha.in/slot/7081473),0,Unknown,0,,,,2023-08-12 00:54:59,1
[7081614](https://beaconcha.in/slot/7081614),0,Lighthouse,406419,,,,2023-08-12 01:23:11,14
[7081641](https://beaconcha.in/slot/7081641),0,Unknown,0,,,,2023-08-12 01:28:35,9
[7081706](https://beaconcha.in/slot/7081706),0,Unknown,0,,,,2023-08-12 01:41:35,10
[7081713](https://beaconcha.in/slot/7081713),0,Teku,747474,,,,2023-08-12 01:42:59,17
[7081735](https://beaconcha.in/slot/7081735),0,Unknown,0,,,,2023-08-12 01:47:23,7
[7081781](https://beaconcha.in/slot/7081781),0,Lighthouse,472257,,,,2023-08-12 01:56:35,21
[7082094](https://beaconcha.in/slot/7082094),0,Unknown,0,,,,2023-08-12 02:59:11,14
[7082414](https://beaconcha.in/slot/7082414),0,Unknown,0,,,,2023-08-12 04:03:11,14
[7082528](https://beaconcha.in/slot/7082528),0,Unknown,0,,,,2023-08-12 04:25:59,0
[7082659](https://beaconcha.in/slot/7082659),0,Lighthouse,14877,,,,2023-08-12 04:52:11,3
[7082723](https://beaconcha.in/slot/7082723),0,Unknown,0,,,,2023-08-12 05:04:59,3
[7082915](https://beaconcha.in/slot/7082915),0,Unknown,0,,,,2023-08-12 05:43:23,3
[7083328](https://beaconcha.in/slot/7083328),0,Nimbus,319307,,,,2023-08-12 07:05:59,0
[7083492](https://beaconcha.in/slot/7083492),0,Unknown,0,,,,2023-08-12 07:38:47,4
[7084242](https://beaconcha.in/slot/7084242),0,Unknown,0,,,,2023-08-12 10:08:47,18
[7084291](https://beaconcha.in/slot/7084291),0,Nimbus,697359,,,,2023-08-12 10:18:35,3
[7084321](https://beaconcha.in/slot/7084321),0,Unknown,0,,,,2023-08-12 10:24:35,1
[7084366](https://beaconcha.in/slot/7084366),7084365 (-1),Prysm,473613,,,,2023-08-12 10:33:35,14
[7084368](https://beaconcha.in/slot/7084368),0,Unknown,0,,,,2023-08-12 10:33:59,16
[7084384](https://beaconcha.in/slot/7084384),0,Prysm,366140,,,,2023-08-12 10:37:11,0
[7084413](https://beaconcha.in/slot/7084413),0,Unknown,0,,,,2023-08-12 10:42:59,29
[7084440](https://beaconcha.in/slot/7084440),7084438 (-2),Lighthouse,722292,,,,2023-08-12 10:48:23,24
[7084448](https://beaconcha.in/slot/7084448),7084447 (-1),Prysm,278169,,,,2023-08-12 10:49:59,0
[7084480](https://beaconcha.in/slot/7084480),7084479 (-1),Prysm,267371,,,,2023-08-12 10:56:23,0
[7084491](https://beaconcha.in/slot/7084491),0,Unknown,0,,,,2023-08-12 10:58:35,11
[7084522](https://beaconcha.in/slot/7084522),0,Unknown,0,,,,2023-08-12 11:04:47,10
[7084551](https://beaconcha.in/slot/7084551),0,Unknown,0,,,,2023-08-12 11:10:35,7
[7084769](https://beaconcha.in/slot/7084769),0,Unknown,0,,,,2023-08-12 11:54:11,1
[7084802](https://beaconcha.in/slot/7084802),0,Unknown,0,,,,2023-08-12 12:00:47,2
[7084943](https://beaconcha.in/slot/7084943),0,Prysm,23194,,,,2023-08-12 12:28:59,15
[7085135](https://beaconcha.in/slot/7085135),0,Unknown,0,,,,2023-08-12 13:07:23,15
[7085214](https://beaconcha.in/slot/7085214),0,Unknown,0,,,,2023-08-12 13:23:11,30
[7085508](https://beaconcha.in/slot/7085508),7085506 (-2),Teku,209592,,,,2023-08-12 14:21:59,4
[7086058](https://beaconcha.in/slot/7086058),0,Unknown,0,,,,2023-08-12 16:11:59,10
[7086368](https://beaconcha.in/slot/7086368),7086367 (-1),Prysm,681997,,,,2023-08-12 17:13:59,0
[7086408](https://beaconcha.in/slot/7086408),0,Unknown,0,,,,2023-08-12 17:21:59,8
[7086474](https://beaconcha.in/slot/7086474),0,Unknown,0,,,,2023-08-12 17:35:11,10
[7086479](https://beaconcha.in/slot/7086479),0,Unknown,0,,,,2023-08-12 17:36:11,15
[7086593](https://beaconcha.in/slot/7086593),7086592 (-1),Prysm,128605,,,,2023-08-12 17:58:59,1
[7086641](https://beaconcha.in/slot/7086641),0,Unknown,0,,,,2023-08-12 18:08:35,17
[7086830](https://beaconcha.in/slot/7086830),7086826 (-4),Teku,17417,,,,2023-08-12 18:46:23,14
[7086907](https://beaconcha.in/slot/7086907),7086906 (-1),Lighthouse,27706,,,,2023-08-12 19:01:47,27
[7087138](https://beaconcha.in/slot/7087138),7087137 (-1),Prysm,439583,,,,2023-08-12 19:47:59,2
[7087373](https://beaconcha.in/slot/7087373),0,Unknown,0,,,,2023-08-12 20:34:59,13
[7087421](https://beaconcha.in/slot/7087421),0,Unknown,0,,,,2023-08-12 20:44:35,29
[7087648](https://beaconcha.in/slot/7087648),7087647 (-1),Teku,762927,,,,2023-08-12 21:29:59,0
[7087779](https://beaconcha.in/slot/7087779),7087777 (-2),Prysm,444068,,,,2023-08-12 21:56:11,3
[7087848](https://beaconcha.in/slot/7087848),0,Unknown,0,,,,2023-08-12 22:09:59,8
[7088060](https://beaconcha.in/slot/7088060),7088059 (-1),Prysm,13030,,,,2023-08-12 22:52:23,28
[7088161](https://beaconcha.in/slot/7088161),0,Unknown,0,,,,2023-08-12 23:12:35,1
[7088916](https://beaconcha.in/slot/7088916),0,Unknown,0,,,,2023-08-13 01:43:35,20
[7088946](https://beaconcha.in/slot/7088946),7088945 (-1),Teku,587574,,,,2023-08-13 01:49:35,18
[7088977](https://beaconcha.in/slot/7088977),0,Unknown,0,,,,2023-08-13 01:55:47,17
[7089201](https://beaconcha.in/slot/7089201),0,Unknown,0,,,,2023-08-13 02:40:35,17
[7089216](https://beaconcha.in/slot/7089216),7089215 (-1),Teku,227022,,,,2023-08-13 02:43:35,0
[7089319](https://beaconcha.in/slot/7089319),0,Unknown,0,,,,2023-08-13 03:04:11,7
[7090048](https://beaconcha.in/slot/7090048),0,Unknown,0,,,,2023-08-13 05:29:59,0
[7090144](https://beaconcha.in/slot/7090144),0,Unknown,0,,,,2023-08-13 05:49:11,0
[7090273](https://beaconcha.in/slot/7090273),7090272 (-1),Lighthouse,738691,,,,2023-08-13 06:14:59,1
[7090730](https://beaconcha.in/slot/7090730),0,Unknown,0,,,,2023-08-13 07:46:23,10
[7090912](https://beaconcha.in/slot/7090912),7090911 (-1),Lighthouse,613387,,,,2023-08-13 08:22:47,0
[7090916](https://beaconcha.in/slot/7090916),0,Unknown,0,,,,2023-08-13 08:23:35,4
[7091040](https://beaconcha.in/slot/7091040),7091039 (-1),Teku,243504,,,,2023-08-13 08:48:23,0
[7091264](https://beaconcha.in/slot/7091264),0,Unknown,0,,,,2023-08-13 09:33:11,0
[7091267](https://beaconcha.in/slot/7091267),0,Unknown,0,,,,2023-08-13 09:33:47,3
[7091288](https://beaconcha.in/slot/7091288),0,Unknown,0,,,,2023-08-13 09:37:59,24
[7091292](https://beaconcha.in/slot/7091292),0,Unknown,0,,,,2023-08-13 09:38:47,28
[7091392](https://beaconcha.in/slot/7091392),7091391 (-1),Nimbus,772903,,,,2023-08-13 09:58:47,0
[7091554](https://beaconcha.in/slot/7091554),0,Unknown,0,,,,2023-08-13 10:31:11,2
[7092062](https://beaconcha.in/slot/7092062),7092061 (-1),Prysm,256970,,,,2023-08-13 12:12:47,30
[7092076](https://beaconcha.in/slot/7092076),0,Unknown,0,,,,2023-08-13 12:15:35,12
[7092146](https://beaconcha.in/slot/7092146),0,Unknown,0,,,,2023-08-13 12:29:35,18
[7092318](https://beaconcha.in/slot/7092318),7092317 (-1),Teku,811839,,,,2023-08-13 13:03:59,30
[7092550](https://beaconcha.in/slot/7092550),0,Unknown,0,,,,2023-08-13 13:50:23,6
[7092683](https://beaconcha.in/slot/7092683),0,Unknown,0,,,,2023-08-13 14:16:59,11
[7092704](https://beaconcha.in/slot/7092704),7092703 (-1),Prysm,531909,,,,2023-08-13 14:21:11,0
[7092872](https://beaconcha.in/slot/7092872),7092871 (-1),Lighthouse,808909,,,,2023-08-13 14:54:47,8
[7093220](https://beaconcha.in/slot/7093220),7093219 (-1),Lighthouse,405170,,,,2023-08-13 16:04:23,4
[7093618](https://beaconcha.in/slot/7093618),0,Unknown,0,,,,2023-08-13 17:23:59,18
[7093986](https://beaconcha.in/slot/7093986),0,Unknown,0,,,,2023-08-13 18:37:35,2
[7094302](https://beaconcha.in/slot/7094302),0,Unknown,0,,,,2023-08-13 19:40:47,30
[7094371](https://beaconcha.in/slot/7094371),7094369 (-2),Teku,720541,,,,2023-08-13 19:54:35,3
[7094379](https://beaconcha.in/slot/7094379),0,Unknown,0,,,,2023-08-13 19:56:11,11
[7094453](https://beaconcha.in/slot/7094453),0,Unknown,0,,,,2023-08-13 20:10:59,21
[7094916](https://beaconcha.in/slot/7094916),0,Unknown,0,,,,2023-08-13 21:43:35,4
[7095037](https://beaconcha.in/slot/7095037),7095036 (-1),Nimbus,534004,,,,2023-08-13 22:07:47,29
[7095039](https://beaconcha.in/slot/7095039),0,Unknown,0,,,,2023-08-13 22:08:11,31
[7095070](https://beaconcha.in/slot/7095070),0,Unknown,0,,,,2023-08-13 22:14:23,30
[7095072](https://beaconcha.in/slot/7095072),7095071 (-1),Lodestar,619684,,,,2023-08-13 22:14:47,0
[7095074](https://beaconcha.in/slot/7095074),7095072 (-2),Teku,394890,,,,2023-08-13 22:15:11,2
[7095200](https://beaconcha.in/slot/7095200),7095199 (-1),Teku,688129,,,,2023-08-13 22:40:23,0
[7095264](https://beaconcha.in/slot/7095264),7095263 (-1),Nimbus,703001,,,,2023-08-13 22:53:11,0
[7095457](https://beaconcha.in/slot/7095457),0,Unknown,0,,,,2023-08-13 23:31:47,1
[7095740](https://beaconcha.in/slot/7095740),0,Unknown,0,,,,2023-08-14 00:28:23,28
[7095744](https://beaconcha.in/slot/7095744),7095743 (-1),Nimbus,607509,,,,2023-08-14 00:29:11,0
[7095906](https://beaconcha.in/slot/7095906),0,Unknown,0,,,,2023-08-14 01:01:35,2
[7095950](https://beaconcha.in/slot/7095950),7095945 (-5),Lighthouse,627232,,,,2023-08-14 01:10:23,14
[7095968](https://beaconcha.in/slot/7095968),7095967 (-1),Prysm,356156,,,,2023-08-14 01:13:59,0
[7096009](https://beaconcha.in/slot/7096009),0,Unknown,0,,,,2023-08-14 01:22:11,9
[7096051](https://beaconcha.in/slot/7096051),0,Unknown,0,,,,2023-08-14 01:30:35,19
[7096384](https://beaconcha.in/slot/7096384),7096383 (-1),Teku,602192,,,,2023-08-14 02:37:11,0
[7096504](https://beaconcha.in/slot/7096504),0,Unknown,0,,,,2023-08-14 03:01:11,24
[7096512](https://beaconcha.in/slot/7096512),7096511 (-1),Lighthouse,639189,,,,2023-08-14 03:02:47,0
[7096544](https://beaconcha.in/slot/7096544),0,Unknown,0,,,,2023-08-14 03:09:11,0
[7096550](https://beaconcha.in/slot/7096550),0,Unknown,0,,,,2023-08-14 03:10:23,6
[7096586](https://beaconcha.in/slot/7096586),0,Unknown,0,,,,2023-08-14 03:17:35,10
[7096736](https://beaconcha.in/slot/7096736),7096735 (-1),Nimbus,244013,,,,2023-08-14 03:47:35,0
[7096787](https://beaconcha.in/slot/7096787),0,Unknown,0,,,,2023-08-14 03:57:47,19
[7096800](https://beaconcha.in/slot/7096800),7096799 (-1),Teku,165668,,,,2023-08-14 04:00:23,0
[7096981](https://beaconcha.in/slot/7096981),0,Unknown,0,,,,2023-08-14 04:36:35,21
[7096993](https://beaconcha.in/slot/7096993),0,Unknown,0,,,,2023-08-14 04:38:59,1
[7097166](https://beaconcha.in/slot/7097166),0,Unknown,0,,,,2023-08-14 05:13:35,14
[7097332](https://beaconcha.in/slot/7097332),0,Unknown,0,,,,2023-08-14 05:46:47,20
[7097372](https://beaconcha.in/slot/7097372),0,Unknown,0,,,,2023-08-14 05:54:47,28
[7097400](https://beaconcha.in/slot/7097400),7097399 (-1),Teku,43628,,,,2023-08-14 06:00:23,24
[7098028](https://beaconcha.in/slot/7098028),7098027 (-1),Lighthouse,490604,,,,2023-08-14 08:05:59,12
[7098176](https://beaconcha.in/slot/7098176),7098175 (-1),Nimbus,353969,,,,2023-08-14 08:35:35,0
[7098479](https://beaconcha.in/slot/7098479),0,Unknown,0,,,,2023-08-14 09:36:11,15
[7098518](https://beaconcha.in/slot/7098518),0,Unknown,0,,,,2023-08-14 09:43:59,22
[7098666](https://beaconcha.in/slot/7098666),0,Unknown,0,,,,2023-08-14 10:13:35,10
[7098688](https://beaconcha.in/slot/7098688),7098687 (-1),Prysm,271605,,,,2023-08-14 10:17:59,0
[7099136](https://beaconcha.in/slot/7099136),0,Unknown,0,,,,2023-08-14 11:47:35,0
[7099476](https://beaconcha.in/slot/7099476),0,Unknown,0,,,,2023-08-14 12:55:35,20
[7099876](https://beaconcha.in/slot/7099876),7099875 (-1),Nimbus,445251,,,,2023-08-14 14:15:35,4
[7100158](https://beaconcha.in/slot/7100158),0,Unknown,0,,,,2023-08-14 15:11:59,30
[7100256](https://beaconcha.in/slot/7100256),0,Unknown,0,,,,2023-08-14 15:31:35,0
[7100336](https://beaconcha.in/slot/7100336),7100335 (-1),Lighthouse,405197,,,,2023-08-14 15:47:35,16
[7100564](https://beaconcha.in/slot/7100564),0,Unknown,0,,,,2023-08-14 16:33:11,20
[7101096](https://beaconcha.in/slot/7101096),7101095 (-1),Prysm,591041,,,,2023-08-14 18:19:35,8
[7101299](https://beaconcha.in/slot/7101299),7101298 (-1),Lighthouse,407497,,,,2023-08-14 19:00:11,19
[7101459](https://beaconcha.in/slot/7101459),0,Unknown,0,,,,2023-08-14 19:32:11,19
[7101472](https://beaconcha.in/slot/7101472),7101471 (-1),Prysm,812340,,,,2023-08-14 19:34:47,0
[7101540](https://beaconcha.in/slot/7101540),0,Unknown,0,,,,2023-08-14 19:48:23,4
[7101568](https://beaconcha.in/slot/7101568),7101567 (-1),Teku,259656,,,,2023-08-14 19:53:59,0
[7101784](https://beaconcha.in/slot/7101784),7101783 (-1),Prysm,65936,,,,2023-08-14 20:37:11,24
[7101813](https://beaconcha.in/slot/7101813),0,Unknown,0,,,,2023-08-14 20:42:59,21
[7101907](https://beaconcha.in/slot/7101907),0,Unknown,0,,,,2023-08-14 21:01:47,19
[7101959](https://beaconcha.in/slot/7101959),0,Unknown,0,,,,2023-08-14 21:12:11,7
[7102317](https://beaconcha.in/slot/7102317),0,Unknown,0,,,,2023-08-14 22:23:47,13
[7102689](https://beaconcha.in/slot/7102689),0,Unknown,0,,,,2023-08-14 23:38:11,1
[7102755](https://beaconcha.in/slot/7102755),0,Unknown,0,,,,2023-08-14 23:51:23,3
[7102828](https://beaconcha.in/slot/7102828),7102827 (-1),Teku,91862,,,,2023-08-15 00:05:59,12
[7103342](https://beaconcha.in/slot/7103342),0,Unknown,0,,,,2023-08-15 01:48:47,14
[7103501](https://beaconcha.in/slot/7103501),0,Unknown,0,,,,2023-08-15 02:20:35,13
[7103589](https://beaconcha.in/slot/7103589),0,Unknown,0,,,,2023-08-15 02:38:11,5
[7103632](https://beaconcha.in/slot/7103632),0,Unknown,0,,,,2023-08-15 02:46:47,16
[7103820](https://beaconcha.in/slot/7103820),0,Unknown,0,,,,2023-08-15 03:24:23,12
[7103876](https://beaconcha.in/slot/7103876),0,Unknown,0,,,,2023-08-15 03:35:35,4
[7104139](https://beaconcha.in/slot/7104139),7104138 (-1),Prysm,27750,,,,2023-08-15 04:28:11,11
[7104356](https://beaconcha.in/slot/7104356),0,Unknown,0,,,,2023-08-15 05:11:35,4
[7104404](https://beaconcha.in/slot/7104404),0,Unknown,0,,,,2023-08-15 05:21:11,20
[7104614](https://beaconcha.in/slot/7104614),7104613 (-1),Lighthouse,292926,,,,2023-08-15 06:03:11,6
[7104618](https://beaconcha.in/slot/7104618),7104616 (-2),Lighthouse,436164,,,,2023-08-15 06:03:59,10
[7104704](https://beaconcha.in/slot/7104704),7104703 (-1),Teku,608125,,,,2023-08-15 06:21:11,0
[7104833](https://beaconcha.in/slot/7104833),0,Unknown,0,,,,2023-08-15 06:46:59,1
[7105025](https://beaconcha.in/slot/7105025),7105024 (-1),Prysm,27710,,,,2023-08-15 07:25:23,1
[7105318](https://beaconcha.in/slot/7105318),7105317 (-1),Prysm,28186,,,,2023-08-15 08:23:59,6
[7105584](https://beaconcha.in/slot/7105584),0,Unknown,0,,,,2023-08-15 09:17:11,16
[7105705](https://beaconcha.in/slot/7105705),0,Unknown,0,,,,2023-08-15 09:41:23,9
[7105743](https://beaconcha.in/slot/7105743),0,Unknown,0,,,,2023-08-15 09:48:59,15
[7105921](https://beaconcha.in/slot/7105921),0,Unknown,0,,,,2023-08-15 10:24:35,1
[7106146](https://beaconcha.in/slot/7106146),0,Unknown,0,,,,2023-08-15 11:09:35,2
[7106150](https://beaconcha.in/slot/7106150),0,Unknown,0,,,,2023-08-15 11:10:23,6
[7106333](https://beaconcha.in/slot/7106333),0,Unknown,0,,,,2023-08-15 11:46:59,29
[7106336](https://beaconcha.in/slot/7106336),7106335 (-1),Prysm,291297,,,,2023-08-15 11:47:35,0
[7106560](https://beaconcha.in/slot/7106560),7106559 (-1),Teku,601617,,,,2023-08-15 12:32:23,0
[7106624](https://beaconcha.in/slot/7106624),7106623 (-1),Nimbus,575000,,,,2023-08-15 12:45:11,0
[7106684](https://beaconcha.in/slot/7106684),7106683 (-1),Prysm,473610,,,,2023-08-15 12:57:11,28
[7106758](https://beaconcha.in/slot/7106758),0,Unknown,0,,,,2023-08-15 13:11:59,6
